source_file,name,shop_id,rating,review_count,avg_price,category,area,recommended_dishes,has_group_buy,has_promotion,detail_url
debug_page_15.html,巴蜀人家私房菜(翠屏水晶广场店),k2XxXBEPJ1ivsueA,3.5星,32,￥72,私房菜,新港开发区,干锅千叶豆腐 | 蜀味小炒肉 | 青椒土豆丝,是,否,https://www.dianping.com/shop/k2XxXBEPJ1ivsueA
debug_page_15.html,满顺私房菜(殷富街店),H1G14hebBUjbfTU5,3.5星,40,￥86,私房菜,殷巷,毛豆仔鸡 | 清蒸特色大黄鱼 | 腌菜烧鸡,是,否,https://www.dianping.com/shop/H1G14hebBUjbfTU5
debug_page_15.html,老香阁私房菜(碑亭巷店),G6V2EArhACMjB82t,3.5星,62,￥73,私房菜,珠江路沿线,古桥酸菜鱼 | 羊肉锅仔 | 碳烤鱿鱼虾,是,否,https://www.dianping.com/shop/G6V2EArhACMjB82t
debug_page_15.html,善银私房菜馆(金舟花园小区店),G24rSquj4xawBpRu,4.0星,242,￥112,私房菜,草场门/龙江,鸭舌烧田鸡 | 酱骨虾 | 坛香肉,否,否,https://www.dianping.com/shop/G24rSquj4xawBpRu
debug_page_15.html,逅院私房菜·清水龙虾·河豚·咸猪头,G9NatuflNK4OE0nY,3.5星,25,￥71,私房菜,梅山商圈,麻辣香锅鸭头 | 私房臭鳜鱼 | 椒麻鱼,否,否,https://www.dianping.com/shop/G9NatuflNK4OE0nY
debug_page_15.html,随意小院,k3CLbjjIhVXgfMVn,5.0星,469,￥117,私房菜,苜蓿园,砂锅香芋煲 | 金牌酥蹄膀 | 肥肠烧鱼泡,是,否,https://www.dianping.com/shop/k3CLbjjIhVXgfMVn
debug_page_15.html,西鹏私房菜(园中园公寓店),j2l6pLHARYWNTwsK,3.5星,42,￥55,私房菜,莫愁湖/水西门,酸菜腰片 | 六合头道菜 | 水芹千张,否,否,https://www.dianping.com/shop/j2l6pLHARYWNTwsK
debug_page_15.html,西苑小厨家常菜,l2ZCcHP6I2y3hewq,4.0星,45,￥60,私房菜,岱山新城,嫩千张 | 鱼籽鱼泡 | 酸萝卜鱼,否,否,https://www.dianping.com/shop/l2ZCcHP6I2y3hewq
debug_page_15.html,顺峰私房菜(东井村店),k2whXPgFPsP2bOM6,3.5星,94,￥65,私房菜,和燕路,盐焗虾 | 椒麻鱼 | 玉米烙,否,否,https://www.dianping.com/shop/k2whXPgFPsP2bOM6
debug_page_15.html,田园私房菜(南湾营润康苑店),HaWH1VgQtBlIY89k,3.5星,103,￥49,私房菜,马群街道商圈,香酥猪蹄 | 红烧肉 | 香波咕咾肉,是,否,https://www.dianping.com/shop/HaWH1VgQtBlIY89k
debug_page_15.html,戴家私房菜,l5s1ssz34rLhvWfs,3.5星,33,￥57,私房菜,迈皋桥老街,爆炒腰花 | 红烧肥肠 | 鱼香茄子,否,否,https://www.dianping.com/shop/l5s1ssz34rLhvWfs
debug_page_15.html,品香楼私房菜(金泰商务店),j88GCCVx54L3Cm8g,3.0星,97,￥51,私房菜,浦口区,蒜香铁板虾 | 铁板小黄鱼 | 麻辣豆腐,否,否,https://www.dianping.com/shop/j88GCCVx54L3Cm8g
debug_page_16.html,五谷屯·三十年手工南京菜(博物院店),k9lbr2lsrA3uwlYE,4.0星,1401,￥82,私房菜,瑞金路沿线,香菠虾蓉卷 | 私房臭桂鱼 | 秘制坛香肉,是,否,https://www.dianping.com/shop/k9lbr2lsrA3uwlYE
debug_page_16.html,民间私房菜(积善新寓睦和园店),l4FGIkXy1DE7D5s7,3.5星,58,￥31,私房菜,应天大街/文体路,蒜蓉龙虾 | 铁板包菜粉丝 | 铁板鱿鱼须,否,否,https://www.dianping.com/shop/l4FGIkXy1DE7D5s7
debug_page_16.html,格格私房菜馆(苏鲜农贸市场店),H79WNu7jTE9u2gPn,3.5星,17,￥63,私房菜,江宁大学城,香辣螺丝 | 红烧麻鸭 | 酸菜鱼青鱼,否,否,https://www.dianping.com/shop/H79WNu7jTE9u2gPn
debug_page_16.html,方苑·湖景宴(玄武湖店),l3zck60aTRNBz2VR,5.0星,1974,￥239,私房菜,火车站/玄武湖,葱油芥味明虾球 | 蜜椒菲力牛肉粒 | 陈皮红豆沙,是,是,https://www.dianping.com/shop/l3zck60aTRNBz2VR
debug_page_16.html,黑皮私房菜,k3yT5kaHyn0VkH9z,3.5星,133,￥185,私房菜,升州路/集庆路,糖醋排骨便当 | 蟹黄汤包 | 炖生敲,否,否,https://www.dianping.com/shop/k3yT5kaHyn0VkH9z
debug_page_16.html,紫悦阁家常菜,l2ywwkd3aWGEhS1g,3.5星,53,￥67,私房菜,江宁科学园,千叶豆腐 | 特色辣子鸡 | 酸萝卜鱼,是,否,https://www.dianping.com/shop/l2ywwkd3aWGEhS1g
debug_page_16.html,王二私房菜(尧新大道店),k6hkkxIrWR67eqnx,3.5星,16,￥74,私房菜,尧化门街区,雪菜小黄鱼 | 三鲜锅巴 | 京酱肉丝,否,否,https://www.dianping.com/shop/k6hkkxIrWR67eqnx
debug_page_16.html,农家小院·邻里餐厅(碧树园店),k174BTCFEsr01O1J,3.5星,72,￥85,私房菜,草场门/龙江,酸菜黑鱼 | 咸肉河蚌 | 清汤羊肉,否,否,https://www.dianping.com/shop/k174BTCFEsr01O1J
debug_page_16.html,外婆人家家常菜(瑞丽路店),l6iZMTrE3IYeTs6t,4.0星,348,￥57,私房菜,栖霞区,激情椒麻鱼 | 牛腩烧牛筋 | 秘制双椒鱼头,是,否,https://www.dianping.com/shop/l6iZMTrE3IYeTs6t
debug_page_16.html,村理·国泰人家(熊猫新兴软件园店),kaELolMRHpyRlgu2,3.5星,38,￥188,私房菜,南京艺术学院/龙江,双吃小黄鱼 | 石板牛仔粒 | 板栗烧驴肉,否,否,https://www.dianping.com/shop/kaELolMRHpyRlgu2
debug_page_16.html,拾月楼(南京·罗托鲁拉小镇店),H6odEeaxoyQjooMu,3.5星,112,￥97,湖北菜,竹山路沿线,蒜蓉汉虾 | 家常牛三鲜 | 腊味藕粉皮,否,否,https://www.dianping.com/shop/H6odEeaxoyQjooMu
debug_page_16.html,朋客园私房菜·烧烤羊蝎子火锅,H83d1yyOqnqgoWtH,3.5星,63,￥57,私房菜,西善桥/油坊桥,酸菜鱼 | 地锅鸡 | 莴笋炒肉片,是,否,https://www.dianping.com/shop/H83d1yyOqnqgoWtH
debug_page_16.html,福怡阁私房菜馆(朗诗未来家店),k4X8jxtPevV8qQJG,3.5星,39,￥38,私房菜,江宁滨江开发区,酸菜鱼 | 山城毛血旺 | 地锅鸡,是,否,https://www.dianping.com/shop/k4X8jxtPevV8qQJG
debug_page_16.html,吴记私房菜(梅山店),GaHYC6zJd3auKWIr,3.5星,39,￥61,私房菜,梅山商圈,特色猪手 | 糖醋里脊 | 固始老鹅,否,否,https://www.dianping.com/shop/GaHYC6zJd3auKWIr
debug_page_16.html,庄稼地私房菜(永乐路店),H6VT5jxJeSTBcgOB,4.0星,133,￥66,私房菜,秦虹/大明路,德国咸猪手 | 酸菜鱼 | 椒麻鱼,否,否,https://www.dianping.com/shop/H6VT5jxJeSTBcgOB
debug_page_17.html,红枫小厨(不老村店),l5MWG5cJNqxvcaps,3.5星,17,￥201,私房菜,浦口区,蟹黄汤包 | 盐水虾 | 脆皮牛肉,否,否,https://www.dianping.com/shop/l5MWG5cJNqxvcaps
debug_page_17.html,子善私房菜(乐业村店),k1v6yGkn98r5Dsbh,3.5星,129,￥59,私房菜,山西路/湖南路,蒜泥精品龙虾 | 红烧麻鸭 | 酸菜鱼,是,否,https://www.dianping.com/shop/k1v6yGkn98r5Dsbh
debug_page_17.html,俺家菜清源小厨,igZy12RWAt64ryfv,3.5星,78,￥72,私房菜,徐庄软件园,青椒土豆丝 | 雪花酸汤肥牛 | 酸菜鱼,是,否,https://www.dianping.com/shop/igZy12RWAt64ryfv
debug_page_17.html,小付酒家,ivXBfntY2Fmo3eLu,3.5星,25,￥59,私房菜,溧水区,腌菜花炒肉丝 | 辣子鸡 | 青椒炒臭干,否,否,https://www.dianping.com/shop/ivXBfntY2Fmo3eLu
debug_page_17.html,马老汉私房菜(桥北直营店),G4SMSFHaYOsGeUN5,3.5星,38,暂无,私房菜,桥北,小炒黄牛肉 | 爆炒腰花 | 砂锅鱼头,否,否,https://www.dianping.com/shop/G4SMSFHaYOsGeUN5
debug_page_17.html,五谷屯私房菜·始于2005(中山陵童卫路店),G6eWLVjaTYJjjBxO,4.5星,759,￥80,私房菜,苜蓿园,五谷一绝 | 地锅鸡 | 酸汤肥牛,是,是,https://www.dianping.com/shop/G6eWLVjaTYJjjBxO
debug_page_17.html,灶执淮扬精品私房菜馆,G7fQ7v5gDz2qPX58,3.5星,46,￥368,私房菜,江东中路/河西大街,招牌狮子头 | 青椒肉丝拌面 | 葱烧海参,否,否,https://www.dianping.com/shop/G7fQ7v5gDz2qPX58
debug_page_17.html,瑞兴华菜馆(峨眉路店),k6lHtT8Mqaj63yBg,3.5星,97,￥55,私房菜,火车站/玄武湖,松鼠鱼 | 咸蛋黄锅巴 | 鱼茸狮子头,是,否,https://www.dianping.com/shop/k6lHtT8Mqaj63yBg
debug_page_17.html,小锅菜私房菜(汤城汇店),l8r4bHlw2Nrteauf,3.5星,150,￥69,私房菜,汤山镇,锅包肉 | 东北大拉皮 | 蒜香大虾,否,否,https://www.dianping.com/shop/l8r4bHlw2Nrteauf
debug_page_17.html,王老大私房菜馆,GajBw32bmhqUI2Px,4.0星,84,￥73,私房菜,南京艺术学院/龙江,正宗盱眙小龙虾 | 烧鸡公 | 小杂鱼,是,否,https://www.dianping.com/shop/GajBw32bmhqUI2Px
debug_page_17.html,木小馆家庭厨房(新街口店),GaO2itzLZy79ysL3,5.0星,623,￥102,私房菜,新街口地区,巴蜀辣子鸡 | 水煮牛肉 | 泡椒牛蛙,否,否,https://www.dianping.com/shop/GaO2itzLZy79ysL3
debug_page_17.html,酒哆哆(丽岛路店),H5vEGcwczZDepuva,3.5星,67,￥108,私房菜,弘阳广场/印象汇,秘制十三香炮头青虾 | 美式进口薯条 | 金汤蒜泥炮头龙虾,否,否,https://www.dianping.com/shop/H5vEGcwczZDepuva
debug_page_17.html,多汁源私房菜(城际空间站H2座店),H4RxrIHTTBbIWscV,3.0星,34,￥64,私房菜,南京南站/喜马拉雅,铁板生焗虾 | 巧妇椒麻鱼 | 二代香辣大虾,否,否,https://www.dianping.com/shop/H4RxrIHTTBbIWscV
debug_page_17.html,五谷屯·南京菜(西桐店),l4wSRrn9glMi4alM,4.0星,344,￥80,私房菜,苜蓿园,招牌鱼头皇 | 五谷屯烤鸭 | 干锅花菜,否,否,https://www.dianping.com/shop/l4wSRrn9glMi4alM
debug_page_17.html,香旮旯(中扬新村二小区店),H3UdmlmHIg5IKrP9,3.5星,56,￥100,私房菜,大厂商圈,黄鱼 | 铁板肥肠 | 牛肉锅贴,否,否,https://www.dianping.com/shop/H3UdmlmHIg5IKrP9
debug_page_18.html,冉生生私房菜馆,G8tTFV4VUwn3ZQo1,3.5星,18,￥56,私房菜,江宁区,蒜蓉铁板虾 | 六合头道菜 | 地锅鸡,是,否,https://www.dianping.com/shop/G8tTFV4VUwn3ZQo1
debug_page_18.html,IF如果时尚生活馆(湖滨路店),k6fAGvgSU8NPErFc,4.5星,299,￥105,私房菜,胜太路沿线,砂锅大鱼头 | 水晶虾球 | 清汤青海羊肉,是,否,https://www.dianping.com/shop/k6fAGvgSU8NPErFc
debug_page_18.html,陈香汇·老南京烤鸭馆·南京菜(玄武湖店),EtPjv19XUDSRGpzA,4.0星,2389,￥75,南京/江浙菜,火车站/玄武湖,金陵片皮烤鸭 | 特色荔浦芋头 | 手抓蒙古羊排,是,是,https://www.dianping.com/shop/EtPjv19XUDSRGpzA
debug_page_18.html,合作宴会会议酒店,l6tDr0ycJjfUP7Ns,4.0星,184,￥90,淮扬菜,浦口区,芹菜肉丝 | 煎饺 | 桥林老豆腐,是,否,https://www.dianping.com/shop/l6tDr0ycJjfUP7Ns
debug_page_18.html,艺树家精品餐厅(艺树家工场店),k5gUEY4oNR62qCcN,3.0星,170,￥19,私房菜,雨润大街,明炉蒜香小黄鱼 | 蒸蛋 | 秘制霸王蹄,否,否,https://www.dianping.com/shop/k5gUEY4oNR62qCcN
debug_page_18.html,满堂红(北外街店),Ha7W4hDAqIV4wDp9,3.5星,44,￥100,私房菜,雄州,椒盐脆皮猪手 | 鱼头佛跳墙 | 鲍鱼烧仔排,是,否,https://www.dianping.com/shop/Ha7W4hDAqIV4wDp9
debug_page_18.html,小壶天(浦口求雨山店),G4QH7IcQoZxhSnjr,4.5星,399,￥50,家常菜,江浦,乡村地锅鸡 | 酸菜鱼 | 特色鱼头泡香米饭,是,否,https://www.dianping.com/shop/G4QH7IcQoZxhSnjr
debug_page_18.html,五谷屯私房菜(后标营店),H8xLvsUm7GCwm7fH,3.5星,503,￥63,私房菜,瑞金路沿线,赛螃蟹 | 大碗鱼 | 韭菜鸡蛋炒粉丝,否,否,https://www.dianping.com/shop/H8xLvsUm7GCwm7fH
debug_page_18.html,捞鱼客私房菜(引水河路店),G1MddCpG5OzaaCwR,3.0星,525,￥76,私房菜,明发滨江,烤鱼 | 湄公鱼 | 爆炒花甲,是,否,https://www.dianping.com/shop/G1MddCpG5OzaaCwR
debug_page_18.html,景雅泓·红酒私宴,k9Hm6GgRGbmAOf7n,3.5星,18,￥321,私房菜,建宁路商圈,小葱香煎自制黑豆腐 | 吊烧清远鸡 | 红烧鲈鱼,是,否,https://www.dianping.com/shop/k9Hm6GgRGbmAOf7n
debug_page_18.html,张氏砂锅私房菜,H8ejYMbTmibP1aFt,3.5星,104,￥39,私房菜,南大和园,土豆烧肉 | 蒜香鸡翅 | 豆角炒肉沫,否,否,https://www.dianping.com/shop/H8ejYMbTmibP1aFt
debug_page_18.html,张记私房菜(燕江路店),l1q15sOIaKeaY3J0,4.0星,109,￥76,私房菜,金陵小区,咸蛋黄锅巴 | 蒜爆鲈鱼 | 宫保鸡丁,否,否,https://www.dianping.com/shop/l1q15sOIaKeaY3J0
debug_page_18.html,飨xiang中味·家烧老南京菜(郁金香路店),H3POoAKO59aBLVs8,4.0星,131,￥70,私房菜,南京南站/明发,纸包清江鱼 | 酱猪手 | 农家小炒肉,是,是,https://www.dianping.com/shop/H3POoAKO59aBLVs8
debug_page_18.html,虾蟹海塘潮汕生腌(文体西路店),l6lCdkTz5JIYxF7g,3.5星,131,￥65,私房菜,莫愁湖/水西门,龙虾 | 花螺 | 椒盐豆腐鱼,是,否,https://www.dianping.com/shop/l6lCdkTz5JIYxF7g
debug_page_18.html,炖鸭馆(北漪市场一店),k4vWolDvRjuhZHRj,4.5星,1241,￥76,私房菜,宝塔路沿线,招牌炖鸭汤 | 招牌炖腰花 | 肉汁芋头,是,否,https://www.dianping.com/shop/k4vWolDvRjuhZHRj
debug_page_19.html,洪宇精品食府(红梅北路店),k1KPaM9NMjDYSYJG,3.5星,4,￥57,私房菜,桠溪镇,银鱼炖蛋 | 蒜泥油麦菜,是,否,https://www.dianping.com/shop/k1KPaM9NMjDYSYJG
debug_page_19.html,马记锅锅香私房菜(湖心花园店),l5YXt75vHYaR0dcB,3.5星,14,暂无,私房菜,莫愁湖/水西门,特色大肠,否,否,https://www.dianping.com/shop/l5YXt75vHYaR0dcB
debug_page_19.html,万人私房菜,H7rW99SLPvbB5RDB,3.5星,55,￥70,私房菜,板桥商圈,鱼籽烧鱼泡 | 脆皮蹄髈 | 古桥酸菜鱼,是,否,https://www.dianping.com/shop/H7rW99SLPvbB5RDB
debug_page_19.html,咱家小院土菜馆(莱茵达路店),H2HawcHXxvMFV4qO,3.5星,68,￥63,快餐简餐,江宁科学园,小丹阳特色羊肉面 | 麻辣小螺丝 | 蒜泥罗氏虾花蛤,是,否,https://www.dianping.com/shop/H2HawcHXxvMFV4qO
debug_page_19.html,小陈私房菜馆,l6qC282kuwM1JMmN,3.5星,14,￥41,私房菜,莫愁湖/水西门,小炒鸡 | 鱼香肉丝盖浇饭 | 西红柿炒蛋盖浇饭,是,否,https://www.dianping.com/shop/l6qC282kuwM1JMmN
debug_page_19.html,老南京私房菜,k4gLRetbfwh7qPCv,3.5星,24,￥85,私房菜,南京南站/明发,农家土锅巴 | 爆炒鸡杂 | 外婆菜窝窝头,是,否,https://www.dianping.com/shop/k4gLRetbfwh7qPCv
debug_page_19.html,百姓私房菜馆(黄山路店),jnnezs29zpNXA2eb,3.5星,9,￥74,私房菜,应天大街/文体路,酸菜鱼 | 尖椒牛柳 | 韭菜炒鸡蛋,否,否,https://www.dianping.com/shop/jnnezs29zpNXA2eb
debug_page_19.html,云妈妈私房菜小酒馆,H9WVaBvMqUXiZU5h,3.5星,23,￥45,私房菜,摄山,爆炒肥肠 | 麻辣小龙虾 | 碳烤鱼,否,否,https://www.dianping.com/shop/H9WVaBvMqUXiZU5h
debug_page_19.html,启明私房菜(玉兰路店),k8CCShxOfYrfasVb,3.0星,15,￥52,私房菜,南京南站/明发,糖醋里脊 | 青椒香干炒肉丝 | 臭豆腐肥肠煲,否,否,https://www.dianping.com/shop/k8CCShxOfYrfasVb
debug_page_19.html,明月私房菜馆(东山街道店),l4EquWiJL4H27kR7,3.5星,14,￥9,私房菜,东山镇,牛筋牛腩 | 干切牛肉 | 砂锅鱼头,否,否,https://www.dianping.com/shop/l4EquWiJL4H27kR7
debug_page_20.html,食无双私房菜(左邻右里店),kaQo3b0Z7IL8ms4d,3.5星,22,￥71,私房菜,岔路口,红烧鱼头豆腐 | 酸菜黑鱼 | 酸辣土豆丝,否,否,https://www.dianping.com/shop/kaQo3b0Z7IL8ms4d
debug_page_20.html,聚福楼土菜馆.年夜饭(义乌店),Gaj2KMIH6hlgruVe,4.0星,238,￥64,私房菜,义乌小商品城,香辣铁板蒜蓉虾 | 香酥椒盐猪蹄 | 糖醋排骨,是,否,https://www.dianping.com/shop/Gaj2KMIH6hlgruVe
debug_page_20.html,鹿香莲土菜馆(汤山店),l3eTi0AXsV9xZUVQ,3.0星,17,￥52,私房菜,汤山镇,糖醋里脊 | 砂锅鱼头汤 | 香波里脊,是,否,https://www.dianping.com/shop/l3eTi0AXsV9xZUVQ
debug_page_20.html,吴家小院(翠林北路店),H7OMt7cSrYweuuYX,3.5星,131,￥66,私房菜,尧化门街区,农家小炒肉 | 腌菜炖大肠 | 农夫烤鱼,是,否,https://www.dianping.com/shop/H7OMt7cSrYweuuYX
debug_page_20.html,经典私房菜(黑龙江路店),EpYWuWz9uK3u1ubR,3.5星,17,￥77,私房菜,建宁路商圈,红烧大肠 | 淮扬小炒 | 干锅千页豆腐,否,否,https://www.dianping.com/shop/EpYWuWz9uK3u1ubR
debug_page_20.html,的士快餐(小行店),k6dvHSJIUq8aVUVf,3.5星,17,￥20,私房菜,安德门/小行,两大荤三素 | 啤酒鸭 | 鸡蛋小排炒面,是,否,https://www.dianping.com/shop/k6dvHSJIUq8aVUVf
debug_page_20.html,鑫泉私房菜,k33OKNCkVlItP9xr,3.5星,6,￥39,私房菜,汤泉社区,手工煎饺 | 扬州炒饭 | 黄金小馒头,是,否,https://www.dianping.com/shop/k33OKNCkVlItP9xr
debug_page_20.html,高淳县淳溪镇博客大酒店,l5s9WoAGmVKimmSb,3.5星,13,￥56,私房菜,北岭路沿线,红烧鸡翅 | 蒜泥龙虾 | 雪花菜,否,否,https://www.dianping.com/shop/l5s9WoAGmVKimmSb
debug_page_20.html,富庆私房菜馆(汇景家园汇安苑店),G7O8cvIPphWv7Do1,3.5星,12,￥16,私房菜,南京南站/喜马拉雅,蒜苗爆鱿鱼须 | 南京正宗盐水鸭 | 私房焖肉,否,否,https://www.dianping.com/shop/G7O8cvIPphWv7Do1
debug_page_20.html,蜀聚楼私房菜(尊园店),l62p7MScUUgiYJeo,3.5星,27,￥50,私房菜,小市,德国烤猪手 | 蜀香鱼（2.5-3斤） | 椒盐大虾,否,否,https://www.dianping.com/shop/l62p7MScUUgiYJeo
debug_page_20.html,鼎香传奇私房菜(横梁店),kaNQSOOuV2irYNwW,3.0星,77,￥62,私房菜,横梁镇商圈,暂无,否,否,https://www.dianping.com/shop/kaNQSOOuV2irYNwW
debug_page_20.html,香香私房菜馆(卸甲甸),k8V1iA3zUAfeV0Ke,3.5星,9,￥29,私房菜,六合区,暂无,否,否,https://www.dianping.com/shop/k8V1iA3zUAfeV0Ke
debug_page_20.html,其宏私房菜馆,G29rWMhXI70ySnNq,3.5星,3,暂无,私房菜,谷里,暂无,否,否,https://www.dianping.com/shop/G29rWMhXI70ySnNq
debug_page_20.html,聚味轩餐馆(西善桥店),H5YZTtAvsvwHJOem,3.5星,14,￥96,私房菜,西善桥/油坊桥,暂无,否,否,https://www.dianping.com/shop/H5YZTtAvsvwHJOem
debug_page_20.html,小夏私房菜馆,l6jVG06wXJxtPF0z,3.5星,4,￥43,私房菜,东屏镇,暂无,否,否,https://www.dianping.com/shop/l6jVG06wXJxtPF0z
debug_page_21.html,冯肴记创意私房菜,k4luFCSKSL6TPqhL,4.0星,176,￥108,私房菜,山西路/湖南路,高山冷水鱼 | 竹林土公鸡 | 剁椒皮蛋,是,否,https://www.dianping.com/shop/k4luFCSKSL6TPqhL
debug_page_21.html,童记私房菜(万寿店),H2UeDWJp8ntmBm75,3.5星,19,￥86,私房菜,万寿商业街,麻辣牛蛙 | 肥肠鱼 | 美蛙鱼头,否,否,https://www.dianping.com/shop/H2UeDWJp8ntmBm75
debug_page_21.html,锁金菜馆,l5yCl9S0H6CoWi2N,3.0星,237,￥47,私房菜,火车站/玄武湖,黄豆煨猪手 | 皮蛋剁椒 | 鸭血,是,否,https://www.dianping.com/shop/l5yCl9S0H6CoWi2N
debug_page_21.html,涵香壹号私房菜馆,k1SP4IQBBnEc4O5Q,3.5星,18,暂无,私房菜,东山镇,肥肠鱼泡 | 红烧牛尾,否,否,https://www.dianping.com/shop/k1SP4IQBBnEc4O5Q
debug_page_21.html,与食俱进(浦口店),l3ZLIjHggv5EwpMw,3.5星,11,￥71,私房菜,江浦,酸菜鱼 | 山药灼炒木耳 | 红烧杂鱼,是,否,https://www.dianping.com/shop/l3ZLIjHggv5EwpMw
debug_page_21.html,农家小炒私房菜(明发外滩广场店),l80OkhhmeWqXjz2X,3.0星,12,￥21,私房菜,明发滨江,土豆丝 | 葱油涨蛋 | 蛋炒饭,否,否,https://www.dianping.com/shop/l80OkhhmeWqXjz2X
debug_page_21.html,米家饭店,l2LHoxdRkJZWdBgz,3.5星,4,￥40,私房菜,溧水区,红汤羊肉火锅 | 牛肉火锅 | 特色啤酒鸭,否,否,https://www.dianping.com/shop/l2LHoxdRkJZWdBgz
debug_page_21.html,王掌柜私房菜·徐州特色菜(乐业村店),G4YZoLq6lLNJ5Ae2,3.5星,117,￥68,私房菜,山西路/湖南路,地锅鸡 | 毛血旺 | 干锅包菜,是,否,https://www.dianping.com/shop/G4YZoLq6lLNJ5Ae2
debug_page_21.html,丈母娘家酒店,G5oaxxFfQyIikT18,3.5星,22,￥83,私房菜,大厂商圈,雷椒烧肥肠 | 大手牵小手 | 鱼头豆腐汤,否,否,https://www.dianping.com/shop/G5oaxxFfQyIikT18
debug_page_21.html,苏记溢澜阁私房菜(碑亭巷店),k37DWlv7ldtwuZ9z,3.5星,231,￥56,私房菜,珠江路沿线,特制碳烤鱼 | 特制酸菜鱼 | 蒜泥龙虾,是,否,https://www.dianping.com/shop/k37DWlv7ldtwuZ9z
debug_page_21.html,翔旺阁私房菜(金穗花园店),G4s43Q23zBSn8y93,3.5星,170,￥65,私房菜,建邺区,酸菜鱼 | 酸辣土豆丝 | 麻辣烤鱼,是,否,https://www.dianping.com/shop/G4s43Q23zBSn8y93
debug_page_21.html,老曹私房菜(盛世花园店),G4gis5yilaBBVKFA,3.0星,19,￥85,私房菜,五塘村,砂锅鱼头汤 | 白果虾仁 | 铁板鱿鱼须,否,否,https://www.dianping.com/shop/G4gis5yilaBBVKFA
debug_page_21.html,中信私房菜馆,l64DJAMLL01iEz67,3.0星,4,暂无,私房菜,江宁区,酒香螺丝肉 | 尖椒辣子鸡 | 香辣花甲,否,否,https://www.dianping.com/shop/l64DJAMLL01iEz67
debug_page_21.html,黄记私房菜(万寿商业街店),H6EvpC8blKGEHKfn,3.5星,10,￥18,私房菜,万寿商业街,特色红烧糯米团子 | 干锅茶树菇 | 干锅鸡,是,否,https://www.dianping.com/shop/H6EvpC8blKGEHKfn
debug_page_21.html,迎宾龙虾私房菜(堂子街店),G6tEtcKHRrQxlRm1,3.5星,6,￥57,私房菜,莫愁湖/水西门,地锅鸡 | 农家小杂鱼 | 龙虾,否,否,https://www.dianping.com/shop/G6tEtcKHRrQxlRm1
debug_page_22.html,鸿圣私房菜(南邮广场店),k7jxxxdeVDCTgmPx,3.0星,83,￥52,私房菜,南邮广场,湖南小炒肉 | 麻婆豆腐 | 川味毛血旺,是,否,https://www.dianping.com/shop/k7jxxxdeVDCTgmPx
debug_page_22.html,葛塘饭店•乡野厨房,k550OlX13jc3C0CU,4.0星,301,￥104,私房菜,大厂商圈,农家菜 | 招牌盐水鹅 | 野生甲鱼烧土鸡,是,否,https://www.dianping.com/shop/k550OlX13jc3C0CU
debug_page_22.html,也炊·AlsoCooking,G7tmF7EUQJs8srIE,4.5星,2622,￥200,私房菜,升州路/集庆路,也炊布丁 | 陈皮牛肉 | 祁连香糯牛膝盖,是,是,https://www.dianping.com/shop/G7tmF7EUQJs8srIE
debug_page_22.html,月海(泰山路店),k1mBsuFloAT0zPmM,3.5星,32,￥189,私房菜,中央商场/嘉业国际,脆皮乳鸽 | 鲍鱼捞饭 | 潮汕牛肉,否,否,https://www.dianping.com/shop/k1mBsuFloAT0zPmM
debug_page_22.html,素陶茗茶私房菜,H5NIN0iU02fTgsjW,4.0星,72,￥102,私房菜,火车站/玄武湖,西红柿娃娃菜,否,否,https://www.dianping.com/shop/H5NIN0iU02fTgsjW
debug_page_22.html,金陵夜猫子私房菜(茂业天地店),l1h20AZpsObWS7KP,3.5星,1464,￥89,私房菜,夫子庙/水游城,松鼠桂鱼 | 金陵盐水鸭 | 炖生敲,否,否,https://www.dianping.com/shop/l1h20AZpsObWS7KP
debug_page_22.html,南京私房菜馆(龙蟠路店),k6XDIF6Ou381s45M,3.0星,27,￥72,私房菜,火车站/玄武湖,酸菜鱼 | 德国咸猪手 | 肉沫蒸水蛋,是,否,https://www.dianping.com/shop/k6XDIF6Ou381s45M
debug_page_22.html,劲松牛尾馆,H5Ss0iNPUWc8Z9ht,4.5星,814,￥104,私房菜,莫愁湖/水西门,劲松牛尾煲 | 上海三黄鸡 | 冬瓜鸭舌,否,否,https://www.dianping.com/shop/H5Ss0iNPUWc8Z9ht
debug_page_22.html,甄之美水饺(丹凤街店),l591Zq6gMYwhN9Z6,4.0星,149,￥51,私房菜,丹凤街,小锅鸡 | 干锅花菜 | 椒麻鱼,是,否,https://www.dianping.com/shop/l591Zq6gMYwhN9Z6
debug_page_22.html,白马壹品阁,l6zdTdYa4d0TWO4X,3.5星,暂无,暂无,私房菜,火车站/玄武湖,暂无,否,否,https://www.dianping.com/shop/l6zdTdYa4d0TWO4X
debug_page_22.html,趙記私房菜(北外街店),H9cejoXQPffZOO2Y,3.5星,14,￥28,私房菜,雄州,水芹炒香干 | 黑鱼泡菜鱼 | 地三鲜,是,否,https://www.dianping.com/shop/H9cejoXQPffZOO2Y
debug_page_22.html,翟记私房菜(久九伴生活广场店),k2ONrf9VVoNoDeNj,3.5星,7,暂无,私房菜,岱山新城,咸水鸭 | 毛豆花生双拼 | 爆炒羊肚,否,否,https://www.dianping.com/shop/k2ONrf9VVoNoDeNj
